,StnPres,SeaPres,Temperature,Td dew point,RH,WS,WD,WSGust,WDGust,Precp,PrecpHour,SunShine,GloblRad,Visb,UVI,Cloud Amount
2022-01-09-16,994.3,-999,15.2,-999,100,0.9,79,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-01-09-17,995.0,-999,14.5,-999,100,0.6,71,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-01-09-18,995.7,-999,14.3,-999,100,0.5,81,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-01-09-19,996.2,-999,14.2,-999,99,1.2,90,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-01-09-20,996.4,-999,14.3,-999,100,0.5,90,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-01-09-21,996.4,-999,14.0,-999,99,1.1,60,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-01-09-22,996.4,-999,14.6,-999,99,1.9,46,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-01-09-23,996.0,-999,14.3,-999,100,2.4,44,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-01-09-24,995.7,-999,14.3,-999,100,2.1,62,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-01-10-01,995.6,-999,14.2,-999,100,1.3,65,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-01-10-02,995.1,-999,14.1,-999,99,0.9,92,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-01-10-03,994.9,-999,14.1,-999,100,1.8,75,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-01-10-04,994.6,-999,13.8,-999,99,1.3,71,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-01-10-05,994.9,-999,13.7,-999,99,0.8,94,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-01-10-06,995.2,-999,13.7,-999,99,2.1,95,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-01-10-07,995.4,-999,14.0,-999,100,1.7,95,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-01-10-08,995.7,-999,14.2,-999,99,2.0,94,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-01-10-09,996.2,-999,14.4,-999,99,2.2,97,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-01-10-10,996.0,-999,14.7,-999,99,1.4,94,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-01-10-11,995.5,-999,15.1,-999,99,1.2,92,-999,-999,0.0,-999,-999,-999,-999,-999,-999
